Symbol,Date,Open,High,Low,Close,Adj Close,Volume
PFE,6/30/22,50.39348479,51.68999863,52.88999939,51.09000015,52.43000031,33495700
PFE,7/1/22,50.73471187,52.04000092,52.36999893,51.25,52.31000137,16143300
PFE,7/5/22,50.45198335,51.75,51.88999939,50.40000153,51.63999939,18406800
PFE,7/6/22,50.34473618,51.63999939,52.95999908,51.58000183,52.75,21305500
PFE,7/7/22,51.62188089,52.95000076,53.54000092,52.79000092,53.41999817,17847600
PFE,7/8/22,51.71937568,53.04999924,53.91999817,52.75999832,53.16999817,11322700
PFE,7/11/22,51.67063035,53,53.74000168,52.75,52.88999939,12921400
PFE,7/12/22,51.36840488,52.68999863,52.77999878,51.70999908,52.04000092,14633500
PFE,7/13/22,50.55922217,51.86000061,52.31000137,51.50999832,51.79000092,12927300
PFE,7/14/22,49.47706277,50.75,51.59000015,50.63000107,51.38999939,14023800
PFE,7/15/22,49.75979382,51.04000092,51.90999985,50.43000031,51.75,19885700
PFE,7/18/22,50.65671149,51.95999908,51.97000122,50.52000046,50.75,15742900
PFE,7/19/22,49.7597916,51.04000092,51.50999832,50.61000061,51.36999893,13402100
PFE,7/20/22,50.1010137,51.38999939,51.45999908,50.50999832,50.81999969,12774400
PFE,7/21/22,49.30157613,50.56999969,51.13999939,50.18000031,51.11999893,15103800
PFE,7/22/22,49.97426892,51.25999832,51.52999878,50.95000076,51.22999954,10932100
PFE,7/25/22,50.05226648,51.34000015,51.88000107,51.34000015,51.77000046,12995800
PFE,7/26/22,50.53972471,51.84000015,52.84999847,51.70999908,52.29999924,16632500
PFE,7/27/22,50.63721377,51.93999863,52.25,51.18999863,51.95000076,19203500
PFE,7/28/22,49.95922865,50.84999847,52.33000183,49.09999847,50.72000122,38984900
PFE,7/29/22,49.67431022,50.56000137,50.70999908,49.27999878,50.50999832,25037900
PFE,8/1/22,49.43851366,50.31999969,51.29999924,50.15000153,50.61000061,19709900
PFE,8/2/22,50.00835222,50.90000153,51.47000122,49.63000107,49.68999863,17802000
PFE,8/3/22,48.91779499,49.79000092,50.06999969,49.34000015,49.86000061,16500100
PFE,8/4/22,49.02586864,49.90000153,50.04999924,49.20999908,49.86000061,17026300
PFE,8/5/22,48.77042355,49.63999939,49.97000122,49.06000137,49.27000046,16376600
PFE,8/8/22,48.52480539,49.38999939,49.81000137,48.93999863,49.56999969,16071800
PFE,8/9/22,48.87850097,49.75,50.11000061,49.52000046,49.77999878,12095600
PFE,8/10/22,49.05534685,49.93000031,50.04999924,49.38000107,49.95000076,17355100
PFE,8/11/22,47.37530307,48.22000122,49.13000107,47.81000137,48.29000092,44048800
PFE,8/12/22,47.69951912,48.54999924,50.38999939,48.54999924,50.11000061,25835500
PFE,8/15/22,49.0946454,49.97000122,50.06999969,49.38999939,49.75,15797800
PFE,8/16/22,48.51497739,49.38000107,50.18000031,49.36000061,49.86000061,12874800
PFE,8/17/22,48.78025047,49.65000153,49.86000061,49.25,49.27000046,13607200
PFE,8/18/22,48.52480461,49.38999939,49.52000046,48.38000107,48.58000183,18916300
PFE,8/19/22,47.98443822,48.84000015,49.45000076,48.72999954,49.15000153,15350200
PFE,8/22/22,48.3479555,49.20999908,49.40000153,48.74000168,48.90000153,13601200
PFE,8/23/22,47.57179729,48.41999817,48.52000046,47.75999832,48.00999832,16248900
PFE,8/24/22,47.06090809,47.90000153,48.00999832,47.38000107,47.43000031,15551500
PFE,8/25/22,46.6875649,47.52000046,47.95000076,47.27000046,47.90000153,14460000
PFE,8/26/22,46.78580967,47.61999893,47.95999908,46.70000076,46.81999969,16546700
PFE,8/29/22,45.56753224,46.38000107,46.68999863,46.11999893,46.22999954,13400500
PFE,8/30/22,45.52823582,46.34000015,46.34999847,45.79999924,45.84999847,16303000
PFE,8/31/22,45.20401438,46.00999832,46.29000092,45.13000107,45.22999954,26416800
PFE,9/1/22,44.34925568,45.13999939,46.65000153,45.13999939,46.63000107,19947600
PFE,9/2/22,45.92122713,46.74000168,46.79999924,45.52999878,45.70000076,14667700
PFE,9/6/22,45.15489033,45.95999908,46.43999863,45.52999878,45.75999832,17153500
PFE,9/7/22,44.89944694,45.70000076,46.20999908,45.38000107,46.13000107,15378900
PFE,9/8/22,45.21383925,46.02000046,47.11999893,45.86999893,47.08000183,18271000
PFE,9/9/22,46.37316882,47.20000076,47.99000168,47.09999847,47.84000015,17501700
PFE,9/12/22,47.23775674,48.08000183,48.34999847,47.68999863,47.75999832,13744800
PFE,9/13/22,46.3043952,47.13000107,47.31999969,46.02000046,46.18999863,16603200
PFE,9/14/22,45.39068373,46.20000076,46.40999985,45.77999878,46.15000153,17162500
PFE,9/15/22,45.3022626,46.11000061,46.29000092,45.70000076,45.93999863,15802000
PFE,9/16/22,45.28261362,46.09000015,46.61999893,45.63999939,46.02999878,30629500
PFE,9/19/22,44.87979461,45.68000031,45.88000107,44.77999878,45.43999863,16256200
PFE,9/20/22,44.21170351,45,45.27000046,44.43999863,44.77000046,15369000
PFE,9/21/22,44.02503577,44.81000137,44.97999954,43.90000153,43.91999817,17505200
PFE,9/22/22,42.90500236,43.66999817,45,43.52000046,44.56999969,18508100
PFE,9/23/22,43.66151752,44.43999863,44.56000137,43.58000183,44.08000183,18871700
PFE,9/26/22,43.04255236,43.81000137,44.33000183,43.66999817,43.83000183,18680200
PFE,9/27/22,43.44536978,44.22000122,44.58000183,43.74000168,44.09000015,21562700
PFE,9/28/22,43.8874851,44.66999817,44.81000137,44.22000122,44.43000031,16532600
PFE,9/29/22,43.6320418,44.40999985,44.61999893,43.95000076,44.15999985,13559900
PFE,9/30/22,43.3962449,44.16999817,44.61000061,43.72999954,43.75999832,22962300
PFE,10/3/22,43.29799823,44.06999969,44.27999878,43.49000168,44.13999939,22834300
PFE,10/4/22,43.4748434,44.25,44.84000015,44.09000015,44.45999908,28198800
PFE,10/5/22,43.34711838,44.11999893,44.36999893,43.68000031,44.11999893,15673400
PFE,10/6/22,42.99342834,43.75999832,43.77999878,43.04000092,43.09000015,22068200
PFE,10/7/22,42.29586307,43.04999924,43.04999924,41.91999817,42.31999969,20095000
PFE,10/10/22,41.60812653,42.34999847,42.61999893,41.75,41.75,17888000
PFE,10/11/22,40.93021374,41.65999985,42.56999969,41.45000076,41.91999817,20981200
PFE,10/12/22,41.35268198,42.09000015,43.13999939,41.91999817,42.02999878,18803600
PFE,10/13/22,41.02846303,41.75999832,43.15999985,41.70000076,42.97999954,23135200
PFE,10/14/22,42.13866898,42.88999939,43.38000107,42.36000061,42.86000061,16980500
PFE,10/17/22,42.43341216,43.18999863,43.81000137,43.18999863,43.65000153,16678400
PFE,10/18/22,43.27834583,44.04999924,44.36000061,43.61999893,44.09000015,18442800
PFE,10/19/22,43.14079771,43.90999985,44.06999969,42.74000168,43.11000061,23054700
PFE,10/20/22,42.51201181,43.27000046,43.40999985,42.81999969,42.90999985,17715000
PFE,10/21/22,42.55131194,43.31000137,45.15999985,42.99000168,44.95000076,36575700
PFE,10/24/22,44.29030754,45.08000183,45.86999893,44.99000168,45.54000092,24972000
PFE,10/25/22,44.47698013,45.27000046,45.81999969,44.88999939,45.59000015,23127000
PFE,10/26/22,45.11558882,45.91999817,46.65000153,45.61999893,46.06000137,21407900
PFE,10/27/22,45.00752088,45.81000137,46.11000061,45.68000031,45.74000168,20377700
PFE,10/28/22,45.17453995,45.97999954,47.52000046,45.93000031,47.43000031,27854000
PFE,10/31/22,46.2552725,47.08000183,47.38999939,46.54000092,46.54999924,29961700
PFE,11/1/22,47.15915647,48,48.41999817,47.40000153,48.00999832,30614500
PFE,11/2/22,46.93318367,47.77000046,48.16999817,46.95000076,47.06999969,25813100
PFE,11/3/22,45.93826594,46.36000061,46.79999924,46.15999985,46.56999969,20124600
PFE,11/4/22,47.03816918,47.47000122,47.54000092,46.61000061,47.22000122,24528500
PFE,11/7/22,46.73098782,47.15999985,47.65000153,46.75,47.09000015,20304400
PFE,11/8/22,46.61208059,47.04000092,47.75,46.75,47.34999847,18054500
PFE,11/9/22,46.73098651,47.15999985,47.5,46.70000076,46.72000122,15348100
PFE,11/10/22,47.09761924,47.52999878,47.75,46.84999847,47.38000107,20480600
PFE,11/11/22,46.64180337,47.06999969,47.70000076,46.31000137,47.59999847,20909800
PFE,11/14/22,47.55343593,47.99000168,49.81999969,47.93000031,49.24000168,26143000
PFE,11/15/22,48.89115434,49.34000015,49.52999878,48.18000031,48.56999969,25440500
PFE,11/16/22,48.35606559,48.79999924,49.06000137,48.04999924,48.04999924,15822200
PFE,11/17/22,47.36516534,47.79999924,48.5,47.52999878,48.33000183,13231100
PFE,11/18/22,48.19752222,48.63999939,48.83000183,47.86999893,48.22999954,20666500
PFE,11/21/22,47.66243279,48.09999847,48.27999878,47.72000122,48.18000031,14736000
PFE,11/22/22,47.90025214,48.34000015,49.25,48.24000168,49.08000183,16358600
PFE,11/23/22,48.51460906,48.95999908,49.22000122,48.52000046,48.84999847,10710800
PFE,11/25/22,48.48488509,48.93000031,49.22000122,48.84000015,49.20999908,6760200
PFE,11/28/22,48.73260896,49.18000031,49.74000168,49.06000137,49.56999969,20704000
PFE,11/29/22,49.04969847,49.5,49.66999817,49.09999847,49.49000168,17160900
PFE,11/30/22,49.18842513,49.63999939,50.13000107,49.04000092,50.13000107,35572700
PFE,12/1/22,49.85233394,50.31000137,51.15999985,50.27999878,51.08000183,23592600
PFE,12/2/22,50.10005817,50.56000137,51.33000183,50.47999954,50.90999985,16881600
PFE,12/5/22,50.44687175,50.90999985,51.02999878,50.34999847,50.72999954,17959800
PFE,12/6/22,50.20905563,50.66999817,50.84999847,49.18000031,49.70999908,21787100
PFE,12/7/22,49.29742628,49.75,51.15000153,49.75,50.24000168,15929900
PFE,12/8/22,49.72351286,50.18000031,51.86999893,50.02000046,51.77999878,26116800
PFE,12/9/22,51.27922997,51.75,52.84000015,51.63000107,51.72000122,19933500
PFE,12/12/22,51.64586407,52.11999893,52.59000015,51.75,52.15999985,18532200
PFE,12/13/22,52.61694893,53.09999847,54.04000092,52.88000107,53.06999969,29461800
PFE,12/14/22,52.65658765,53.13999939,54.93000031,52.90000153,54.47999954,36260300
PFE,12/15/22,53.57812511,54.06999969,54.43000031,53.40000153,53.61000061,21627100
PFE,12/16/22,52.52776564,53.00999832,53.13999939,51.40000153,51.40000153,65689500
PFE,12/19/22,51.05132464,51.52000046,51.81000137,50.70000076,51.36000061,16081900
PFE,12/20/22,50.74414185,51.20999908,51.50999832,50.84000015,51.31999969,12433800
PFE,12/21/22,51.14050382,51.61000061,52.15999985,51.20000076,51.65999985,12925000
PFE,12/22/22,50.94232363,51.40999985,51.70000076,50.95000076,51.63999939,14822300
PFE,12/23/22,51.09096098,51.56000137,51.95000076,51.24000168,51.83000183,10666500
PFE,12/27/22,51.38822995,51.86000061,51.93000031,51.04999924,51.13000107,12033800
PFE,12/28/22,50.5855973,51.04999924,51.38999939,50.75,50.79999924,10053900
PFE,12/29/22,50.55587108,51.02000046,51.66999817,50.99000168,51.33000183,8971300
PFE,12/30/22,50.82341677,51.29000092,51.40000153,50.75,51.24000168,11396200
PFE,1/3/23,50.54596016,51.00999832,51.33000183,50.81999969,51.25999832,15603800
PFE,1/4/23,49.8325136,50.29000092,50.63000107,49.52000046,50.13000107,21808400
PFE,1/5/23,49.27760723,49.72999954,49.99000168,48.91999817,49.65999985,20057400
PFE,1/6/23,49.52533201,49.97999954,51.59999847,49.56000137,50.91999817,29635900
PFE,1/9/23,49.59469357,50.04999924,50.25999832,48.31000137,48.38999939,30839100
PFE,1/10/23,47.91016068,48.34999847,48.47000122,47.38000107,47.61999893,29212000
PFE,1/11/23,47.26607445,47.70000076,47.74000168,46.86000061,47.45000076,23022200
PFE,1/12/23,46.83998594,47.27000046,47.72000122,46.58000183,47.70999908,23345300
PFE,1/13/23,47.06789264,47.5,48.15999985,47.49000168,47.84999847,18737500
PFE,1/17/23,46.11662685,46.54000092,46.74000168,45.70999908,46.08000183,29391400
PFE,1/18/23,45.13563313,45.54999924,45.84999847,44.97000122,45,33835000
PFE,1/19/23,44.31318408,44.72000122,45.27000046,44.63999939,44.95999908,26614900
PFE,1/20/23,44.86808625,45.27999878,45.43000031,44.72999954,45.11000061,25197600
PFE,1/23/23,44.63027158,45.04000092,45.31999969,44.81999969,44.97999954,19398600
PFE,1/24/23,44.51136097,44.91999817,44.95000076,44.15000153,44.70999908,18853100
PFE,1/25/23,44.62036282,45.02999878,45.11000061,44.59000015,45.06999969,20828000
PFE,1/26/23,44.20000076,44.20000076,44.29999924,43.61000061,44.25,38465500
PFE,1/27/23,44.22000122,44.22000122,44.34000015,43.77999878,43.79000092,23798600
PFE,1/30/23,43.79000092,43.79000092,44.13999939,43.40000153,43.54999924,24402200
PFE,1/31/23,43,43,44.27999878,42.70000076,44.15999985,49722500
PFE,2/1/23,43.90999985,43.90999985,44.18000031,43.40999985,43.97000122,24482300
PFE,2/2/23,43.63000107,43.63000107,44.45999908,43.5,44.34000015,35279200
PFE,2/3/23,44.36000061,44.36000061,44.38999939,43.88000107,44.06000137,23742000
PFE,2/6/23,44.18999863,44.18999863,44.29999924,43.72999954,43.75999832,18071200
PFE,2/7/23,43.81999969,43.81999969,43.90000153,43.25,43.59000015,22999500
PFE,2/8/23,43.54999924,43.54999924,44.09999847,43.52999878,43.97999954,19362300
PFE,2/9/23,44.11999893,44.11999893,44.33000183,43.24000168,43.34000015,20809200
PFE,2/10/23,43.5,43.5,43.97999954,43.25999832,43.88000107,18619600
PFE,2/13/23,43.68000031,43.68000031,44.00999832,43.50999832,43.99000168,17878000
PFE,2/14/23,44.09000015,44.09000015,44.20000076,43.58000183,43.72000122,17506900
PFE,2/15/23,43.41999817,43.41999817,43.61000061,43.11000061,43.31999969,18994700
PFE,2/16/23,43.15000153,43.15000153,43.18000031,42.77000046,42.95000076,17832000
PFE,2/17/23,42.88999939,42.88999939,43.36999893,42.58000183,43.20999908,18293400
PFE,2/21/23,42.81000137,42.81000137,42.93000031,42.61999893,42.70000076,17356600
PFE,2/22/23,42.72000122,42.72000122,42.88999939,42.31000137,42.38000107,17394200
PFE,2/23/23,42.29000092,42.29000092,42.75,42.22000122,42.29999924,21104300
PFE,2/24/23,42.02999878,42.02999878,42.04999924,41.50999832,41.75,16806100
WMT,2/28/22,132.91074,135,136.0700073,133.7700043,135.1600037,26370300
WMT,3/1/22,133.767269,135.8699951,137.8899994,135.0200043,135.9900055,31086900
WMT,3/2/22,133.560518,135.6600037,136.8300018,135.1799927,136.1600037,21104400
WMT,3/3/22,135.16529,137.2899933,140.4700012,136.5500031,139.2899933,19110600
WMT,3/4/22,135.677236,137.8099976,142.9400024,137.5899963,142.8200073,20910700
WMT,3/7/22,139.113239,141.3000031,143.6300049,140.4499969,141.6699982,19434800
WMT,3/8/22,139.310146,141.5,142.4600067,138.5800018,138.7400055,23205800
WMT,3/9/22,137.833364,140,140.2400055,138.1399994,139.4600067,16756100
WMT,3/10/22,137.331264,139.4900055,143,139.0099945,142.6300049,18585100
WMT,3/11/22,140.097774,142.3000031,144.0500031,141.8800049,142.0700073,26297500
WMT,3/14/22,139.822096,142.0200043,144.8500061,141.9900055,144.0500031,35299400
WMT,3/15/22,142.293225,144.5299988,146.1499939,143.8500061,145.7799988,24583600
WMT,3/16/22,143.13993,145.3899994,146.9400024,143.6999969,145.3500061,25498400
WMT,3/17/22,142.764515,144.4499969,145.3000031,142.6499939,145.0099945,21095900
WMT,3/18/22,143.48599,145.1799927,145.5700073,144.1100006,145.4400024,57441400
WMT,3/21/22,143.733084,145.4299927,147.2899933,143.6199951,144.2299957,20825400
WMT,3/22/22,142.922662,144.6100006,144.9700012,142.9799957,143.8000031,19982000
WMT,3/23/22,141.469803,143.1399994,143.7299957,141.5200043,141.9499969,15444200
WMT,3/24/22,140.728584,142.3899994,143.9100037,141.8800049,142.8300018,16958100
WMT,3/25/22,141.776184,143.4499969,143.9299927,142.2599945,143.4499969,4695100
WMT,3/28/22,141.825618,143.5,146.0599976,143.3000031,146,6701900
WMT,3/29/22,144.889446,146.6000061,148.1000061,146.25,147.2299957,6644800
WMT,3/30/22,145.413272,147.1300049,150.1799927,147.0399933,149.8699951,8330500
WMT,3/31/22,147.053885,148.7899933,150.5399933,148.1799927,148.9199982,9054600
WMT,4/1/22,147.913732,149.6600037,151.2700043,148.8399963,151.0099945,6979900
WMT,4/4/22,149.149161,150.9100037,153.1999969,150.0800018,151.0399933,8444200
WMT,4/5/22,149.119509,150.8800049,153.3300018,150.8800049,151.4700012,6219300
WMT,4/6/22,149.257856,151.0200043,155.4199982,150.5,154.9900055,9339500
WMT,4/7/22,153.290255,155.1000061,157.5399933,154.4400024,156.5399933,9029400
WMT,4/8/22,155.079153,156.9100037,158.4100037,156.2100067,157.4100037,7764800
WMT,4/11/22,155.138437,156.9700012,158.2400055,153.6300049,154.2899933,8237600
WMT,4/12/22,152.440302,154.2400055,155.3999939,152.5500031,153.2299957,8920400
WMT,4/13/22,151.659513,153.4499969,157.7899933,153.3500061,157.2200012,9761500
WMT,4/14/22,155.276811,157.1100006,158.2899933,156.4299927,157.0800018,7453500
WMT,4/18/22,154.921001,156.75,157.9799957,155.2100067,155.8800049,4890600
WMT,4/19/22,154.84194,156.6699982,157.9499969,156.0399933,157.6499939,5285000
WMT,4/20/22,156.502332,158.3500061,160.3500061,158.2899933,159.6300049,6607200
WMT,4/21/22,158.054012,159.9199982,160.7700043,159.0700073,159.8699951,6056100
WMT,4/22/22,158.380168,160.25,160.3600006,156.6600037,156.8600006,7015400
WMT,4/25/22,154.545424,156.3699951,157.4700012,154.3500061,156.9400024,6019200
WMT,4/26/22,154.545453,156.3699951,158.1300049,155.1999969,155.3000031,6533700
WMT,4/27/22,153.715249,155.5299988,156.1999969,154.0200043,154.2400055,5832300
WMT,4/28/22,153.418753,155.2299957,156.9799957,154.1000061,156.2100067,4985300
WMT,4/29/22,153.991983,155.8099976,156.2200012,152.7100067,152.9900055,7029600
WMT,5/2/22,153.151905,154.9600067,154.9900055,150.3200073,151.9799957,6672000
WMT,5/3/22,150.651416,152.4299927,154.2799988,151.7799988,152.5099945,5983500
WMT,5/4/22,150.256081,152.0299988,154.8200073,151.5099945,154.6199951,6674200
WMT,5/5/22,152.399241,153.6399994,153.8300018,151.3999939,152.7400055,7744800
WMT,5/6/22,150.48485,151.7100067,153.9499969,148.2700043,149.5599976,11419400
WMT,5/9/22,147.271012,148.4700012,153.1000061,148.1900024,151.3099976,9402400
WMT,5/10/22,150.207095,151.4299927,152.2899933,148.5599976,149.1799927,8287100
WMT,5/11/22,148.19348,149.3999939,150.75,146.9100037,147.6199951,9292900
WMT,5/12/22,146.665922,147.8600006,150.1499939,146.5200043,147.4799957,8414800
WMT,5/13/22,146.51715,147.7100067,148.3800049,146.1399994,148.0500031,6654100
WMT,5/16/22,148.173657,149.3800049,149.7299957,146.4600067,148.2100067,7149700
WMT,5/17/22,135.328223,136.4299927,137.4400024,130.6399994,131.3500061,44313400
WMT,5/18/22,126.996066,128.0299988,128.2700043,121.5299988,122.4300003,34751000
WMT,5/19/22,119.893896,120.8700027,121.7900009,118.5999985,119.0699997,23669500
WMT,5/20/22,118.673822,119.6399994,120.8399963,117.2699966,119.1999969,16452000
WMT,5/23/22,118.951559,119.9199982,123.7699966,119.8600006,122.5999985,14560300
WMT,5/24/22,120.231146,121.2099991,124.5500031,121.0800018,124.1299973,11528300
WMT,5/25/22,122.998613,124,124.6699982,122.5999985,123.3700027,9040600
WMT,5/26/22,124.288116,125.3000031,126.4000015,124.4000015,126,9399200
WMT,5/27/22,124.476577,125.4899979,128.6199951,125.3099976,128.4799957,8433300
WMT,5/31/22,126.430668,127.4599991,129.8999939,127.4199982,128.6300049,12304100
WMT,6/1/22,127.462269,128.5,128.9199982,124.6800003,125.4499969,9511600
WMT,6/2/22,124.555935,125.5699997,127.5299988,124.3300018,127.5100021,7738100
WMT,6/3/22,125.647049,126.6699982,127.4199982,125.0899963,125.3199997,6100900
WMT,6/6/22,124.803913,125.8199997,126.3000031,124.5899963,124.8700027,6618500
WMT,6/7/22,120.260899,121.2399979,123.4899979,120.8799973,123.3700027,15902600
WMT,6/8/22,121.361939,122.3499985,123.9100037,121.9499969,122.3000031,7507600
WMT,6/9/22,121.01476,122,124.3499985,120.9899979,121.0199966,6626700
WMT,6/10/22,118.782937,119.75,122.7399979,119.3399963,121.6999969,8412700
WMT,6/13/22,118.773008,119.7399979,121.2399979,119.0899963,119.4100037,8299300
WMT,6/14/22,118.167941,119.1299973,120,118.1699982,119.4599991,7181400
WMT,6/15/22,119.001156,119.9700012,120.4100037,117.9000015,119.3799973,8638000
WMT,6/16/22,117.39424,118.3499985,121.7600021,118.2300034,120.6200027,10235600
WMT,6/17/22,119.050749,120.0199966,120.8799973,117.9700012,118.2900009,12279600
WMT,6/21/22,117.344653,118.3000031,122.7799988,118.2200012,122.1699982,7972200
WMT,6/22/22,121.113957,122.0999985,123.25,120.5899963,120.6900024,6745000
WMT,6/23/22,120.76678,121.75,123.9599991,121.1999969,123.6200027,6013600
WMT,6/24/22,123.087886,124.0899963,125.3099976,123.1600037,123.7200012,10615300
WMT,6/27/22,122.780387,123.7799988,124.7399979,122.7900009,124.1200027,6629700
WMT,6/28/22,123.65329,124.6600037,125.5699997,122.2900009,122.3700027,5133000
WMT,6/29/22,121.897577,122.8899994,123.3499985,120.9700012,121.9199982,6370500
WMT,6/30/22,119.903808,120.8799973,122.0599976,119.8899994,121.5800018,6388700
WMT,7/1/22,120.955249,121.9400024,122.9199982,121.1600037,122.6299973,5820300
WMT,7/5/22,121.223063,122.2099991,124.5100021,121.6100006,124.25,6072700
WMT,7/6/22,123.474739,124.4800034,126.2799988,124.3000031,125.1299973,7100000
WMT,7/7/22,124.179005,125.1900024,125.5299988,124.1200027,125.3199997,5829100
WMT,7/8/22,124.80392,125.8199997,126.6100006,125.1500015,125.4000015,4917000
WMT,7/11/22,124.01037,125.0199966,126.3300018,124.6200027,125.4499969,3844300
WMT,7/12/22,124.099645,125.1100006,127.1299973,124.7200012,125.0699997,4577400
WMT,7/13/22,123.435062,124.4400024,126.4599991,123.9100037,125.3700027,4229700
WMT,7/14/22,123.157319,124.1600037,128.3200073,124.1399994,127.8199997,6968500
WMT,7/15/22,127.759856,128.8000031,130.2700043,128.0500031,129.0700073,7061400
WMT,7/18/22,127.611054,128.6499939,130.3000031,128.2599945,128.7700043,4747900
WMT,7/19/22,128.345092,129.3899994,129.9600067,128.6000061,129.5599976,5665100
WMT,7/20/22,129.456036,130.5099945,131.3099976,129.5,130.6399994,6188300
WMT,7/21/22,129.62466,130.6799927,132.5599976,130.5,132.5500031,6254900
WMT,7/22/22,131.46964,132.5399933,133.3899994,131.2299957,132.2100067,4538800
WMT,7/25/22,131.320865,132.3899994,132.6999969,131.4600067,132.0200043,6845100
WMT,7/26/22,120.151792,121.1299973,122.6900024,120.0599976,121.9800034,31797200
WMT,7/27/22,120.260895,121.2399979,126.7699966,121.0299988,126.5899963,14053200
WMT,7/28/22,125.250279,126.2699966,130.5099945,126.2699966,129.75,11087400
WMT,7/29/22,127.283739,128.3200073,132.2599945,128.0099945,132.0500031,10047300
WMT,8/1/22,130.001606,131.0599976,134.2299957,131,132.5399933,8332100
WMT,8/2/22,132.074711,133.1499939,133.7100067,131.3999939,132.6799927,6565000
WMT,8/3/22,131.092719,132.1600037,132.9400024,129.8600006,130.5,10667700
WMT,8/4/22,129.614743,130.6699982,130.8000031,125.3300018,125.5699997,17702000
WMT,8/5/22,124.496419,125.5100021,126.8099976,125.1200027,126.5800018,10669000
WMT,8/8/22,125.627214,126.6500015,128.2100067,126.6100006,127.6100006,6058400
WMT,8/9/22,126.857203,127.8899994,128.9700012,127.2099991,128.8699951,6441700
WMT,8/10/22,128.950162,130,130.1499939,128.3899994,129.1399994,8417000
WMT,8/11/22,129.212899,129.6999969,130.3699951,128.6000061,129.8200073,7951500
WMT,8/12/22,129.511771,130,132.8399963,129.8200073,132.2200012,8875000
WMT,8/15/22,131.135647,131.6300049,133.5700073,131.3600006,132.6000061,8838700
WMT,8/16/22,138.378337,138.8999939,140.9299927,138.1900024,139.3699951,30591100
WMT,8/17/22,138.049588,138.5700073,142.7200012,138.3999939,139.5200043,13930700
WMT,8/18/22,139.005978,139.5299988,140.4199982,138.5,139.0700073,6399200
WMT,8/19/22,138.39826,138.9199982,139.0700073,136.9100037,137.0200043,7639600
WMT,8/22/22,135.688474,136.1999969,136.7200012,134.4400024,134.5700073,6222400
WMT,8/23/22,134.10446,134.6100006,134.9600067,133.2100067,134,5651700
WMT,8/24/22,133.845438,134.3500061,135.2899933,133.6000061,134.9700012,5255500
WMT,8/25/22,134.77193,135.2799988,135.9900055,135.0299988,135.8699951,6471500
WMT,8/26/22,135.598815,136.1100006,136.8300018,131.5099945,131.6000061,7110600
WMT,8/29/22,130.338647,130.8300018,133.8699951,130.5899963,132.8800049,5793900
WMT,8/30/22,132.839223,133.3399963,133.6499939,131.7400055,132.4799957,4822700
WMT,8/31/22,132.281332,132.7799988,133.7899933,131.9299927,132.5500031,7486900
WMT,9/1/22,132.042228,132.5399933,135.1399994,132.3999939,134.4799957,7247300
WMT,9/2/22,134.343562,134.8500061,135.6699982,132.4400024,133,5744800
WMT,9/6/22,132.550312,133.0500031,133.6199951,130.7200012,132.3399963,7299900
WMT,9/7/22,132.560267,133.0599976,135.9700012,132.7400055,135.7400055,5686300
WMT,9/8/22,134.891487,135.3999939,136.8699951,134.8800049,136.4299927,5652000
WMT,9/9/22,135.788115,136.3000031,137.5,136.1300049,136.8399963,5380200
WMT,9/12/22,136.56518,137.0800018,138.25,136.9700012,138.0700073,4761500
WMT,9/13/22,136.345998,136.8600006,137.9499969,134.8099976,135.2200012,5895800
WMT,9/14/22,135.120624,135.6300049,136.5299988,134.1000061,134.9199982,6644900
WMT,9/15/22,134.542803,135.0500031,135.1499939,132.9700012,133.4700012,6729800
WMT,9/16/22,131.504256,132,134.5500031,131.2799988,133.1900024,13958100
WMT,9/19/22,132.321192,132.8200073,134.7599945,132.4700012,134.3300018,5617700
WMT,9/20/22,132.978687,133.4799957,133.8800049,132.5399933,133.5500031,4654500
WMT,9/21/22,134.931337,135.4400024,137.4499969,134.6199951,134.7700043,8301200
WMT,9/22/22,134.064614,134.5700073,134.7200012,132.8399963,133.3899994,5581500
WMT,9/23/22,132.370977,132.8699951,133.1799927,128.7700043,130.0599976,9065100
WMT,9/26/22,128.266466,128.75,132.1399994,128.2700043,131.3099976,7670400
WMT,9/27/22,131.733382,132.2299957,133.4299927,130.3000031,130.9499969,5723900
WMT,9/28/22,130.91648,131.4100037,133.6499939,129.7200012,133.1100006,5612800
WMT,9/29/22,132.998617,133.5,134.1199951,131.6300049,132.25,5080500
WMT,9/30/22,131.74336,132.2400055,132.3600006,129.6999969,129.6999969,6534100
WMT,10/3/22,129.750879,130.2400055,132.7899933,130.0099945,132.5299988,5858300
WMT,10/4/22,133.357269,133.8600006,135.1999969,133.3699951,134.25,5378100
WMT,10/5/22,133.257649,133.7599945,134.6199951,132.5099945,132.9199982,4851300
WMT,10/6/22,132.580207,133.0800018,134.4799957,131.5800018,131.6799927,4733500
WMT,10/7/22,130.816851,131.3099976,131.6499939,128.0700073,128.5599976,5693500
WMT,10/10/22,129.043538,129.5299988,129.9299927,128.2799988,129.3200073,3803900
WMT,10/11/22,129.023602,129.5099945,133.8000031,129.4600067,132.6699982,7092000
WMT,10/12/22,132.510454,133.0099945,134.7700043,130.9700012,131.1699982,5649200
WMT,10/13/22,128.79447,129.2799988,132.9400024,128.3699951,132.2799988,6848500
WMT,10/14/22,131.942601,132.4400024,133.2200012,130.0500031,130.4299927,5547000
